Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
11637,"Wilhelm, Margarete",Wilhelm Margarete,Wilhelm,Margarete,.
11638,"Wilhelm, Norbert",Wilhelm Norbert,Wilhelm,Norbert,15. März 1873
11639,"Wilhelm, Paul",Wilhelm Paul,Wilhelm,Paul,.
11640,"Wilhelm, Richard",Wilhelm Richard,Wilhelm,Richard,4. Mai 1870
11641,"Wilhelmi, Alexander",Wilhelmi Alexander,Wilhelmi,Alexander,.
11642,"Wilhelmi, Hedwig",Wilhelmi Hedwig,Wilhelmi,Hedwig,.
11643,"Wilhelmi, Sophie Marie",Wilhelmi Sophie Marie,Wilhelmi,Sophie Marie,.
11644,"Wilhelmi-Graßhoff, Wilhelm Freiherr von",Wilhelmi-Graßhoff Wilhelm,Wilhelmi-Graßhoff,Wilhelm,1. März 1824
11645,"Wilibald, Detlev",Wilibald Detlev,Wilibald,Detlev,.
11646,"Wilibald, W",Wilibald W,Wilibald,W,.
11647,"Wilisch, Erich Gustav",Wilisch Erich Gustav,Wilisch,Erich Gustav,11. Juni 1843
11648,"Wilken, Heinrich",Wilken Heinrich,Wilken,Heinrich,27. Jan.1835
11649,"Will, Josa",Will Josa,Will,Josa,.
11650,"Willatzen, Peter Johann",Willatzen Peter Johann,Willatzen,Peter Johann,12. September 1824
11651,"Willborn, Johanna",Willborn Johanna,Willborn,Johanna,.Februar 1838
11652,Willdeygud,Willdeygud ,Willdeygud,,.
11653,"Wille, Anna",Wille Anna,Wille,Anna,16. Febr. 1844
11654,"Wille, Bruno",Wille Bruno,Wille,Bruno,6. Febr.1860
11655,"Wille, Eliza",Wille Eliza,Wille,Eliza,9. März 1809
11656,"Wille, Hellmuth",Wille Hellmuth,Wille,Hellmuth,.
11657,"Wille, Johannes",Wille Johannes,Wille,Johannes,7. April1855
11658,"Wille, Otto",Wille Otto,Wille,Otto,12. März1864
11659,"Wille, Otto",Wille Otto,Wille,Otto,20. Febr.1877
11660,"Willecke, Kurt Hans",Willecke Kurt Hans,Willecke,Kurt Hans,24. August 1878
11661,"Willemoes-Suhm, Helene",Willemoes-Suhm Helene,Willemoes-Suhm,Helene,.
11662,"Willenbücher, Elisabeth Karoline",Willenbücher Elisabeth Karoline,Willenbücher,Elisabeth Karoline,.
11663,"Willfort, Ferdinand",Willfort Ferdinand,Willfort,Ferdinand,.Januar 1835
11664,"Willfried, H",Willfried H,Willfried,H,.
11665,"Willgeroth, Gustav",Willgeroth Gustav,Willgeroth,Gustav,11. Novbr. 1865
11666,"Willhelmi, Otto",Willhelmi Otto,Willhelmi,Otto,7.Juli 1831
11667,"Willigerod, Lilly",Willigerod Lilly,Willigerod,Lilly,.
11668,"Willkomm, Ernst Adolf",Willkomm Ernst Adolf,Willkomm,Ernst Adolf,10. Febr. 1810
11669,"Willkomm-Schneider, Martha",Willkomm-Schneider Martha,Willkomm-Schneider,Martha,.
11670,"Willms, Agnes (neuerdings auch: Willms-Wildermuth",Willms Agnes,Willms,Agnes,.
11671,"Willner, Meta",Willner Meta,Willner,Meta,.
11672,"Willomitzer, Joseph",Willomitzer Joseph,Willomitzer,Joseph,17.April 1849
11673,"Willram, Bruder",Willram Bruder,Willram,Bruder,.
11674,"Willrath, Klara",Willrath Klara,Willrath,Klara,.
11675,"Wilm, Nikolai von",Wilm Nikolai,Wilm,Nikolai, Febr. 1911
11676,"Wilpert, Richard von",Wilpert Richard,Wilpert,Richard, August 1886
11677,"Wilmers, John",Wilmers John,Wilmers,John,.
11678,"Wilms, Wilhelm",Wilms Wilhelm,Wilms,Wilhelm,14.Juli 1865
11679,"Wilsdorf, Ernst Oskar",Wilsdorf Ernst Oskar,Wilsdorf,Ernst Oskar,3. Januar 1846
11680,"Wimmer, Joseph",Wimmer Joseph,Wimmer,Joseph,23. Jan.1834
11681,"Winchenbach, Richard",Winchenbach Richard,Winchenbach,Richard,.
11682,"Winckler, Alfred Joseph",Winckler Alfred Joseph,Winckler,Alfred Joseph,6. Juli 1881
11683,"Winckler, Ernst",Winckler Ernst,Winckler,Ernst,19. Jan.1883
11684,"Winckler, Willibald",Winckler Willibald,Winckler,Willibald,1. Juli 1838
11685,"Winckler-Tannenberg, Ernst Eduard Julius Arthur",Winckler-Tannenberg Ernst Eduard Julius Arthur,Winckler-Tannenberg,Ernst Eduard Julius Arthur,24. Febr. 1852
11686,"Windeck, Hans von",Windeck Hans,Windeck,Hans,.
11687,"Winder, Engelbert",Winder Engelbert,Winder,Engelbert,29. Jan. 1848
11688,"Windholz, Jakob Leopold",Windholz Jakob Leopold,Windholz,Jakob Leopold,28. Mai 1871
11689,"Windisch, Karl August",Windisch Karl August,Windisch,Karl August,4. Januar 1816
11690,"zur Windmühlen, Friedrich",zur Windmühlen Friedrich,zur Windmühlen,Friedrich,6. Febr. 1853
11691,"Windolph, Hermann",Windolph Hermann,Windolph,Hermann,27.März 1850
11692,"Windolf, Hermann",Windolf Hermann,Windolf,Hermann,28. April 1846
11693,"Windthorst, Margarete",Windthorst Margarete,Windthorst,Margarete,2. November 1884
11694,"Wingler, Hugo",Wingler Hugo,Wingler,Hugo,.
11695,"Wink, Friedrich",Wink Friedrich,Wink,Friedrich,.
11696,"Winkelmann, Arnold",Winkelmann Arnold,Winkelmann,Arnold,18. August 1861
11697,"Winkler, Anna",Winkler Anna,Winkler,Anna,18. März 1861
11698,"Winkler, Martha",Winkler Martha,Winkler,Martha,.
11699,"Winkler, Theodor",Winkler Theodor,Winkler,Theodor,4. April1844
11700,"Winkler, Therese u. Ludwig",Winkler Therese,Winkler,Therese,13. März1824
11701,"Winteler, Jost",Winteler Jost,Winteler,Jost, Novbr. 1906
11702,"Winter, Amalie",Winter Amalie,Winter,Amalie,.
11703,"Winter, Betty",Winter Betty,Winter,Betty,.
11704,"Winter, C",Winter C,Winter,C,.
11705,"Winter, Ernst",Winter Ernst,Winter,Ernst,10. Jan.1861
11706,"Winter, Flora",Winter Flora,Winter,Flora,.
11707,"Winter, Georg",Winter Georg,Winter,Georg,13. Mai1866
11708,"Winter, Gotthard",Winter Gotthard,Winter,Gotthard,22.März 1855
11709,"Winter, Heinrich",Winter Heinrich,Winter,Heinrich,.
11710,"Winter, Joseph",Winter Joseph,Winter,Joseph,2. Febr.1857
11711,"Winterfeld, Adolf Wilhelm Ernst von",Winterfeld Adolf Wilhelm Ernst,Winterfeld,Adolf Wilhelm Ernst,9. Dezbr. 1824
11712,"Winterfeld, Ludwig Albert Friedrich von",Winterfeld Ludwig Albert Friedrich,Winterfeld,Ludwig Albert Friedrich,27. Aug. 1832
11713,"Winterfeld, Achim von",Winterfeld Achim,Winterfeld,Achim,18. Juni 1884
11714,"Winterfeld, Hans Karl von",Winterfeld Hans Karl,Winterfeld,Hans Karl,25. Oktober 1888
11715,"Winterfeld, Emmy von",Winterfeld Emmy,Winterfeld,Emmy,24. Oktbr. 1861
11716,"Winterfeld, Leontine v",Winterfeld Leontine,Winterfeld,Leontine,21. Juli 1883
11717,"Winterfeldt, Edmund",Winterfeldt Edmund,Winterfeldt,Edmund,10. August 1850
11718,"Winterfeldt, Paul von",Winterfeldt Paul von,Winterfeldt,Paul von,30. August 1872
11719,"Winter-Hjelm, Thorolf, pseud. E. Bier",Winter-Hjelm Thorolf,Winter-Hjelm,Thorolf,14. April 1873
11720,"Wintermantel, Rudolf",Wintermantel Rudolf,Wintermantel,Rudolf,31. Mai 1877
11721,"Wintern, J",Wintern J,Wintern,J,.
11722,"Winternitz, Jakob Edler von",Winternitz Jakob,Winternitz,Jakob,3. März 1843
11723,"Wintterlin, Georg August",Wintterlin Georg August,Wintterlin,Georg August,13. Juni 1832
11724,"Wintzer, Richard",Wintzer Richard,Wintzer,Richard,14.Novbr. 1844
11725,"Winz, Albert",Winz Albert,Winz,Albert,7. Febr.1849
11726,"Winz, Sophie",Winz Sophie,Winz,Sophie,15. März1871
11727,"Wipfli, Joseph",Wipfli Joseph,Wipfli,Joseph,.
11728,"Wirth, Bettina",Wirth Bettina,Wirth,Bettina,.
11729,"Wirth, Leo",Wirth Leo,Wirth,Leo,.
11730,"Wirth, M",Wirth M,Wirth,M,29. Jan. 1849
11731,"Wirth, M",Wirth M,Wirth,M,2. Novbr. 1874
11732,"Wirz-Matthey, Maja",Wirz-Matthey Maja,Wirz-Matthey,Maja,4. Novbr. 1818
11733,"Wisbacher, Franz",Wisbacher Franz,Wisbacher,Franz,7. Juli1829
11734,"Wisbacher, Fritz",Wisbacher Fritz,Wisbacher,Fritz,3. August 1853
11735,"Wiser, Ritter von und zu Ehrenhofen, Johann",Wiser Johann,Wiser,Johann,Septbr. 1824
11736,"Wissell, Karl von",Wissell Karl,Wissell,Karl,.
11737,"Wissig, Otto",Wissig Otto,Wissig,Otto,.
11738,"Wißmann, Eduard",Wißmann Eduard,Wißmann,Eduard,.
11739,"Wißmann, Gustav",Wißmann Gustav,Wißmann,Gustav,28. Septbr. 1825
11740,"Withalm, Hanns",Withalm Hanns,Withalm,Hanns,23. Februar 1881
11741,"Witilo, Marie",Witilo Marie,Witilo,Marie,.
11742,"Witkop, Philipp",Witkop Philipp,Witkop,Philipp,17. April1880
11743,"Witt, Martin",Witt Martin,Witt,Martin,27. Febr.1851
11744,"Witte, Anna Maria",Witte Anna Maria,Witte,Anna Maria,15. Juni 1863
11745,"Witte, Ernst",Witte Ernst,Witte,Ernst,25. April1868
11746,"Witte, Minna",Witte Minna,Witte,Minna,.
11747,"Witte, Wilhelm",Witte Wilhelm,Witte,Wilhelm,24. Juni1846
11748,"Wittenbauer, Ferdinand",Wittenbauer Ferdinand,Wittenbauer,Ferdinand,18. Febr. 1857
11749,"Wittenberg, Haus",Wittenberg Haus,Wittenberg,Haus,5.Febr. 1858
11750,"Wittenow, Eduard von",Wittenow Eduard,Wittenow,Eduard,.
11751,"Wittgen, Wilhelm",Wittgen Wilhelm,Wittgen,Wilhelm,.
11752,"Wittich, Ludwig Karl",Wittich Ludwig Karl,Wittich,Ludwig Karl,5. Aug. 1805
11753,"Wittich, Manfred",Wittich Manfred,Wittich,Manfred,5. Febr.1851
11754,"Wittich, M",Wittich M,Wittich,M,.
11755,"Wittmaack, Adolf",Wittmaack Adolf,Wittmaack,Adolf,30.Juni 1878
11756,"Wittmann, Henry",Wittmann Henry,Wittmann,Henry,1. Febr.1873
11757,"Wittmann, Hugo",Wittmann Hugo,Wittmann,Hugo,.
11758,"Wittmann, Karl Friedrich",Wittmann Karl Friedrich,Wittmann,Karl Friedrich,24. März 1839
11759,"Wittmann, Auguste",Wittmann Auguste,Wittmann,Auguste,12. Nov. 1841
11760,"Wittmann, Wilhelm",Wittmann Wilhelm,Wittmann,Wilhelm,11. Juli 1881
11761,"Wittmold, Woldemar",Wittmold Woldemar,Wittmold,Woldemar,.
11762,"Wittorf, Andreas Wilhelm von",Wittorf Andreas Wilhelm,Wittorf,Andreas Wilhelm,25. Nov. 1813
11763,"Wittstock, Friedrich Albert",Wittstock Friedrich Albert,Wittstock,Friedrich Albert,20. Aug. 1837
11764,"Wittstock, Oskar",Wittstock Oskar,Wittstock,Oskar,27.August 1865
11765,"Witzleben(-Wendelstein), Ferdinand von",Witzleben(-Wendelstein) Ferdinand,Witzleben(-Wendelstein),Ferdinand,6. Februar 1833
11766,"Witzleben, Kurt Frhr. v",Witzleben Kurt Frhr,Witzleben,Kurt Frhr,19. Januar 1857
11767,"Witzleben, Marie Clementine Jenny Anna von",Witzleben Marie Clementine Jenny Anna,Witzleben,Marie Clementine Jenny Anna, Febr. 1860
11768,Wladimir,Wladimir ,Wladimir,,.
11769,"Wlislocki, Heinrich v",Wlislocki Heinrich,Wlislocki,Heinrich,9.Juli 1856
11770,"Wnuck, Meta Klara von",Wnuck Meta Klara,Wnuck,Meta Klara,4. Januar 1869
11771,"Woas, Franz",Woas Franz,Woas,Franz,2. Juni 1852
11772,"Wöbcken, Maximilian Karl Johann",Wöbcken Maximilian Karl Johann,Wöbcken,Maximilian Karl Johann,1. Juli 1830
11773,"Wodiczka, Viktor",Wodiczka Viktor,Wodiczka,Viktor,9. Jan.1851
11774,"Wohlbrück, Olga",Wohlbrück Olga,Wohlbrück,Olga,.
11775,"Wöhler, Cordula",Wöhler Cordula,Wöhler,Cordula,.
11776,"Wöhler, Johann Wilhelm",Wöhler Johann Wilhelm,Wöhler,Johann Wilhelm,10. Februar 1814
11777,"Wohlgemuth, Alexander",Wohlgemuth Alexander,Wohlgemuth,Alexander,.
11778,"Wohlgemuth, Anna",Wohlgemuth Anna,Wohlgemuth,Anna,Oktober 1909
11779,"Wohlmuth, Alois",Wohlmuth Alois,Wohlmuth,Alois,25. Juni 1849
11780,"Wohlmuth, Eugenie",Wohlmuth Eugenie,Wohlmuth,Eugenie,.
11781,"Wohlmuth, Leonhard",Wohlmuth Leonhard,Wohlmuth,Leonhard, Juli 1889
11782,"Wohlrab, Ernst Martin",Wohlrab Ernst Martin,Wohlrab,Ernst Martin,25. Oktober 1834
11783,"Wohlthat, Heinrich Gustav",Wohlthat Heinrich Gustav,Wohlthat,Heinrich Gustav,23. Juni 1818
11784,"Wöhr, Johann Ev",Wöhr Johann Ev,Wöhr,Johann Ev,9. Juli 1865
11785,"Woisky, Bertha von",Woisky Bertha von,Woisky,Bertha von,3. Jan. 1831
11786,"Woldan, Heinrich",Woldan Heinrich,Woldan,Heinrich,.
11787,"Woldeck, Fritz",Woldeck Fritz,Woldeck,Fritz,.
11788,"Wolf, Adolf",Wolf Adolf,Wolf,Adolf,.
11789,"Wolf, August",Wolf August,Wolf,August,22. Januar 1816
11790,"Wolf, Franziska",Wolf Franziska,Wolf,Franziska,.
11791,"Wolf, Grete",Wolf Grete,Wolf,Grete,24. Dezbr.1882
11792,"Wolf, Hans",Wolf Hans,Wolf,Hans,5. Juli1868
11793,"Wolf, Hedwig",Wolf Hedwig,Wolf,Hedwig,3. Jan. 1893
11794,"Wolf, Johann Kilian",Wolf Johann Kilian,Wolf,Johann Kilian,1.Jan. 1802
11795,"Wolf, Johann Wilhelm",Wolf Johann Wilhelm,Wolf,Johann Wilhelm,.April 1817
11796,"Wolf(-Leitenberger), Johanna",Wolf(-Leitenberger) Johanna,Wolf(-Leitenberger),Johanna,5. Jan. 1893
11797,"Wolf, Karl",Wolf Karl,Wolf,Karl,11. April 1848
11798,"Wolf, Kurt Julius",Wolf Kurt Julius,Wolf,Kurt Julius,25.Febr. 1875
11799,"Wolf, Marguerite",Wolf Marguerite,Wolf,Marguerite,22.Juli 1879
11800,"Wolf, Marianne",Wolf Marianne,Wolf,Marianne,4. Febr. 1886
11801,"Wolf-Rabe, F",Wolf-Rabe F,Wolf-Rabe,F,.
11802,"Wolfersdorf, Friedrich",Wolfersdorf Friedrich,Wolfersdorf,Friedrich,.
11803,"Wolfersdorff, Elise von",Wolfersdorff Elise von,Wolfersdorff,Elise von,7. März 1849
11804,"Wölfert, Wilhelm",Wölfert Wilhelm,Wölfert,Wilhelm,.
11805,"Wolff, Adolf Wilhelm",Wolff Adolf Wilhelm,Wolff,Adolf Wilhelm,13. Dezbr. 1815
11806,"Wolff, Albert",Wolff Albert,Wolff,Albert, Mai 1849
11807,"Wolff, Anna Julia",Wolff Anna Julia,Wolff,Anna Julia,26.Mai 1863
11808,"Wolff, Bruno",Wolff Bruno,Wolff,Bruno,.
11809,"Wolff, Emil",Wolff Emil,Wolff,Emil,18. Aug. 1849
11810,"Wolff, Emil Hermann Friedrich",Wolff Emil Hermann Friedrich,Wolff,Emil Hermann Friedrich,10. März 1845
11811,"Wolff, Franz",Wolff Franz,Wolff,Franz,18. April1858
11812,"Wolff, Georg",Wolff Georg,Wolff,Georg,11. Jan.1863
11813,"Wolff, Julius",Wolff Julius,Wolff,Julius,16.Septbr. 1834
11814,"Wolff, Karl Wilhelm",Wolff Karl Wilhelm,Wolff,Karl Wilhelm,3. März 1831
11815,"Wolff, Leonhard",Wolff Leonhard,Wolff,Leonhard,21. Jan.1814
11816,"Wolff, Lion",Wolff Lion,Wolff,Lion,13. März1845
11817,"Wolff, Louis Wilhelm Otto",Wolff Louis Wilhelm Otto,Wolff,Louis Wilhelm Otto,28. Mai 1840
11818,"Wolff (auch: Wolff-Kassel), Louis",Wolff (auch: Wolff-Kassel) Louis,Wolff (auch: Wolff-Kassel),Louis,21. Febr. 1846
11819,"Wolff, Ludwig",Wolff Ludwig,Wolff,Ludwig,7. März1876
11820,"Wolff, Max Josef",Wolff Max Josef,Wolff,Max Josef,.
11821,"Wolff, Philipp Heinrich",Wolff Philipp Heinrich,Wolff,Philipp Heinrich,2.Mai 1813
11822,"Wolff, Heinrich Rudolf",Wolff Heinrich Rudolf,Wolff,Heinrich Rudolf,.
11823,"Wolff, Theodor",Wolff Theodor,Wolff,Theodor,2. Aug.1868
11824,"Wolff, Ulla",Wolff Ulla,Wolff,Ulla,2. April 1850
11825,"Wolff, Viktor",Wolff Viktor,Wolff,Viktor,.
11826,"Wolff, Wilhelm Martin",Wolff Wilhelm Martin,Wolff,Wilhelm Martin,12. Novbr. 1856
11827,"Wolff, Wilhelm P",Wolff Wilhelm P,Wolff,Wilhelm P,11.Febr. 1860
11828,"Wolff-Beckh, Friedrich Gustav Bruno",Wolff-Beckh Friedrich Gustav Bruno,Wolff-Beckh,Friedrich Gustav Bruno,18. April 1860
11829,"Wolff-Meder, Margarete",Wolff-Meder Margarete,Wolff-Meder,Margarete,1. Januar 1874
11830,"Wolff-Thüring, Theodor",Wolff-Thüring Theodor,Wolff-Thüring,Theodor,25. Juli 1880
11831,"Wolffberg, Louis",Wolffberg Louis,Wolffberg,Louis,20.Dezbr. 1856
11832,"Wolfhagen, Friederike",Wolfhagen Friederike,Wolfhagen,Friederike,.November 1813
11833,"Wölfle, Johann Gebhard",Wölfle Johann Gebhard,Wölfle,Johann Gebhard,24. April 1848
11834,"Wolfram, Elise",Wolfram Elise,Wolfram,Elise,.
11835,"Wolfram, Ernst",Wolfram Ernst,Wolfram,Ernst,.
11836,"Wolfram, Leo",Wolfram Leo,Wolfram,Leo,.
11837,"Wolfram, Hermann Ludwig",Wolfram Hermann Ludwig,Wolfram,Hermann Ludwig,. Dezbr. 1807
11838,"Wolfskehl, Karl",Wolfskehl Karl,Wolfskehl,Karl,17.Septbr. 1869
11839,"Wolfsohn, Wilhelm",Wolfsohn Wilhelm,Wolfsohn,Wilhelm,20. Oktbr. 1820
11840,"Wolfsohn, Wilh",Wolfsohn Wilh,Wolfsohn,Wilh,.
11841,"Wolfstieg, August",Wolfstieg August,Wolfstieg,August,21.Juni 1859
11842,"Wolkenstein-Rodenegg, Arthur Karl Leonard Graf",Wolkenstein-Rodenegg Arthur Karl Leonard Graf,Wolkenstein-Rodenegg,Arthur Karl Leonard Graf,4. Januar 1837
11843,"Woll, Karl August",Woll Karl August,Woll,Karl August,10. Februar 1834
11844,"Wollenweber, Ludwig August",Wollenweber Ludwig August,Wollenweber,Ludwig August, August 1839
11845,"Woller, Th",Woller Th,Woller,Th,.
11846,"Wollf, Karl",Wollf Karl,Wollf,Karl,27. Juni 1876
11847,"Wollf-Friedberg, Johanna",Wollf-Friedberg Johanna,Wollf-Friedberg,Johanna,Juli 1878
11848,"Wollheim da Fonseca, Anton Edmund",Wollheim da Fonseca Anton Edmund,Wollheim da Fonseca,Anton Edmund,12.Febr. 1810
11849,"Wollmann, Eduard",Wollmann Eduard,Wollmann,Eduard,16. Juni 1864
11850,"Wollmar, Leopold",Wollmar Leopold,Wollmar,Leopold,25.Februar 1844
11851,"Wollrabe, Ludwig",Wollrabe Ludwig,Wollrabe,Ludwig,26.März 1808
11852,"Wolrad, E",Wolrad E,Wolrad,E,.
11853,"Wolters, Wilhelm",Wolters Wilhelm,Wolters,Wilhelm,8.Novbr. 1852
11854,"Woltersdorff, Marie",Woltersdorff Marie,Woltersdorff,Marie,.
11855,"Wolzogen, Karl August Alfred, Freiherr v",Wolzogen Karl August Alfred,Wolzogen,Karl August Alfred,27. Mai 1823
11856,"Wolzogen, Ernst Freiherr von",Wolzogen Ernst,Wolzogen,Ernst,23. April 1855
11857,"Wolzogen, Hans Paul Freiherr von",Wolzogen Hans Paul,Wolzogen,Hans Paul,13. Novbr. 1848
11858,"Woenig, Franz",Woenig Franz,Woenig,Franz,28. Febr.1851
11859,"Woeniger, Julius",Woeniger Julius,Woeniger,Julius,11. März 1824
11860,"Wood, James",Wood James,Wood,James,.
11861,"Woort, Lüder",Woort Lüder,Woort,Lüder,.
11862,"Worch, Gottfried",Worch Gottfried,Worch,Gottfried,20.April 1810
11863,"Wördemann, Jan Hinnerk",Wördemann Jan Hinnerk,Wördemann,Jan Hinnerk,1.Mai 1851
11864,"Woringen, Franz Arnold Maria von",Woringen Franz Arnold Maria,Woringen,Franz Arnold Maria,6. Juli 1804
11865,"Wörishöffer, Sophie",Wörishöffer Sophie,Wörishöffer,Sophie,24. Febr. 1866
11866,"Wörle, Karl Heinrich Theodor",Wörle Karl Heinrich Theodor,Wörle,Karl Heinrich Theodor, Mai 1830
11867,"Worm, Fritz",Worm Fritz,Worm,Fritz,11. Juli 1863
11868,"Woermann, Karl",Woermann Karl,Woermann,Karl,4. Juli1844
11869,"Worms, Karl Emanuel",Worms Karl Emanuel,Worms,Karl Emanuel,22. April 1857
11870,"Wormstall, Joseph",Wormstall Joseph,Wormstall,Joseph,13. März1829
11871,"Wörndl, Friedrich",Wörndl Friedrich,Wörndl,Friedrich,.
11872,"Wörndle (von Adelsfried), Heinrich von",Wörndle (von Adelsfried) Heinrich,Wörndle (von Adelsfried),Heinrich,.
11873,"Wörner, Bernhard",Wörner Bernhard,Wörner,Bernhard,24. Juli 1872
11874,"Woerner, U. Carolina",Woerner U. Carolina,Woerner,U. Carolina,7. Aug. 1865
11875,"Woerner, Roman",Woerner Roman,Woerner,Roman,5. Aug. 1863
11876,"Woerner, Hertha",Woerner Hertha,Woerner,Hertha,.
11877,"Woerner, Pauline",Woerner Pauline,Woerner,Pauline,.
11878,"Wörnitz, Hans von der",Wörnitz Hans,Wörnitz,Hans,.
11879,"Woerth, Ludwig Emil",Woerth Ludwig Emil,Woerth,Ludwig Emil,19. April 1870
11880,"Wörther, Franz",Wörther Franz,Wörther,Franz,.
11881,"Wothe, Anny",Wothe Anny,Wothe,Anny,.
11882,"Wouvermans, Aimé",Wouvermans Aimé,Wouvermans,Aimé,4. März 1824
11883,"Woycke, August",Woycke August,Woycke,August,19. April1821
11884,"Wrany, Eugen",Wrany Eugen,Wrany,Eugen,.
11885,"Wratisch, Josef",Wratisch Josef,Wratisch,Josef,.
11886,"Wrcde, Friedrich Fürst",Wrcde Friedrich Fürst,Wrcde,Friedrich Fürst,9. Febr. 1870
11887,"Wrede, Gabriele Fürstin",Wrede Gabriele Fürstin,Wrede,Gabriele Fürstin,3. Dezember 1851
11888,"Wrede, Ferdinand Christian Wilhelm Richard",Wrede Ferdinand Christian Wilhelm Richard,Wrede,Ferdinand Christian Wilhelm Richard,27. Febr.1869
11889,"Wrubel, Friedrich Remigius Ernst",Wrubel Friedrich Remigius Ernst,Wrubel,Friedrich Remigius Ernst,1. Oktbr. 1835
11890,"Wucke, Christian Ludwig",Wucke Christian Ludwig,Wucke,Christian Ludwig,28. Januar 1807
11891,"Wulckow, Ernst Richard",Wulckow Ernst Richard,Wulckow,Ernst Richard,1. Oktober 1832
11892,"Wulff, Ernst Ludwig",Wulff Ernst Ludwig,Wulff,Ernst Ludwig,22. Septbr. 1875
11893,"Wulff, Karl",Wulff Karl,Wulff,Karl,20. Januar1836
11894,"Wulff, Leo",Wulff Leo,Wulff,Leo,24. Januar1874
11895,"Wulff, Joachim Wilhelm",Wulff Joachim Wilhelm,Wulff,Joachim Wilhelm,6. Oktbr. 1807
11896,"Wulff, Friedrich Wilibald",Wulff Friedrich Wilibald,Wulff,Friedrich Wilibald,6. Januar1837
11897,"Wulffen, Wolf Hasso Erich",Wulffen Wolf Hasso Erich,Wulffen,Wolf Hasso Erich,3. Oktbr. 1862
11898,"Wulfsheim, Felix",Wulfsheim Felix,Wulfsheim,Felix,.
11899,"Wunder-Völcker, Karl Gustav Friedrich Otto",Wunder-Völcker Karl Gustav Friedrich Otto,Wunder-Völcker,Karl Gustav Friedrich Otto,27. Dezbr.1845
11900,"Wunderlich, Marie",Wunderlich Marie,Wunderlich,Marie,.
11901,"Wundtke, Max Alfred Ferdinand",Wundtke Max Alfred Ferdinand,Wundtke,Max Alfred Ferdinand,30. Oktober 1908
11902,"Wünscher, Ernst Robert Harry",Wünscher Ernst Robert Harry,Wünscher,Ernst Robert Harry,13. Januar 1864
11903,"Wunschmann, Gustav",Wunschmann Gustav,Wunschmann,Gustav,3. Aug. 1844
11904,"Würdig, Ludwig",Würdig Ludwig,Würdig,Ludwig,.
11905,"Würkert, Grete",Würkert Grete,Würkert,Grete,.
11906,"Würkert, Ludwig Friedrich",Würkert Ludwig Friedrich,Würkert,Ludwig Friedrich, Mai 1849
11907,"Wurm, Christian Friedrich Ludwig",Wurm Christian Friedrich Ludwig,Wurm,Christian Friedrich Ludwig,27. Mai 1801
11908,"Wurm, Ernest",Wurm Ernest,Wurm,Ernest,13. Jan. 1820
11909,"Wurmb, Alfred Ritter von",Wurmb Alfred Ritter,Wurmb,Alfred Ritter,16. Juli 1875
11910,"Wurmb, Richard von",Wurmb Richard,Wurmb,Richard,24. Febr. 1860
11911,"Wurmbrand-Stuppach, Stefanie Gräfin von",Wurmbrand-Stuppach Stefanie Gräfin,Wurmbrand-Stuppach,Stefanie Gräfin,.
11912,"Wurst, Christian Wilhelm",Wurst Christian Wilhelm,Wurst,Christian Wilhelm,4. April 1838
11913,"Wurst, Richard Paul",Wurst Richard Paul,Wurst,Richard Paul,.
11914,"Würtenberger, Alexander",Würtenberger Alexander,Würtenberger,Alexander,19. Septbr. 1854
11915,"Wurzbach, Edler von Tannenberg, Alfred Ritter von",Wurzbach Alfred Ritter von,Wurzbach,Alfred Ritter von,22. Juli 1846
11916,"Wurzbach, Edler von Tannenberg, Konstant Ritter von",Wurzbach Konstant Ritter von,Wurzbach,Konstant Ritter von,19. August 1893
11917,"Würzburg, Ludwig",Würzburg Ludwig,Würzburg,Ludwig,20. Mai 1848
11918,"Wüst, Wilhelm Friedrich",Wüst Wilhelm Friedrich,Wüst,Wilhelm Friedrich,4. Oktober 1796
11919,"Wuthenow, Alwine",Wuthenow Alwine,Wuthenow,Alwine,Januar 1908
11920,"Wuttke-Biller, Emma",Wuttke-Biller Emma,Wuttke-Biller,Emma,.
11921,"Wychgram, Lukas",Wychgram Lukas,Wychgram,Lukas,15. Mai 1874
11922,"Wyneken, Ernst Friedrich",Wyneken Ernst Friedrich,Wyneken,Ernst Friedrich,12. April 1840
11923,"Wysard, Alexander Philipp",Wysard Alexander Philipp,Wysard,Alexander Philipp,24. Januar 1840
11924,"Wyß, Bernhard",Wyß Bernhard,Wyß,Bernhard,14Dezember 1833
11925,"Wyß, Rudolf",Wyß Rudolf,Wyß,Rudolf,14. März1855
11926,"X., Luminica von",X. Luminica,X.,Luminica,.
11927,Xantippus,Xantippus ,Xantippus,,.
11928,"York, H",York H,York,H,.
11929,"York, B. von",York B. von,York,B. von,.
11930,"Young, Betty",Young Betty,Young,Betty,24. Mai1832
11931,"Young, Gustav",Young Gustav,Young,Gustav,.
11932,"Ysentorff, Hermann zu",Ysentorff Hermann,Ysentorff,Hermann,.
11933,"Zabel, Eugen",Zabel Eugen,Zabel,Eugen,.
11934,"Zablatzky, Franz",Zablatzky Franz,Zablatzky,Franz,4.Juli 1820
11935,"Zachariae, Blanka",Zachariae Blanka,Zachariae,Blanka,1. Jan. 1854
11936,"Zacharias, Louis",Zacharias Louis,Zacharias,Louis,3. Juli 1871
